rtApex	intensityApex	intensitySum	nScans	mz	rtStart	rtEnd	FAIMS	im	scanApex	hill_idx	hills_scan_lists	hills_intensity_list	hills_mz_array	feature_idx
53.21347	283178.53125	8726994	44	361.90552	53.07922	53.41626	0	0	19183	21	[73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]	[148830.9375, 180604.17188, 182631, 174754.875, 189275.45312, 173613.14062, 229211.15625, 251157.4375, 266335.875, 266804.21875, 171137.76562, 220707.4375, 150592.5, 205123.53125, 190647.625, 196830.60938, 163418.17188, 150931.9375, 283178.53125, 216219.4375, 214894.28125, 241613.76562, 214990.01562, 175735.98438, 233149.71875, 250989.75, 141636.67188, 214952.39062, 210677.84375, 167237.10938, 178302.54688, 195954.95312, 262029.85938, 149223.03125, 160528.0625, 218473.42188, 145015.96875, 163319.8125, 260865.71875, 165469.42188, 184669.25, 175804.48438, 183612.26562, 205841.07812]	[361.90521, 361.90549, 361.90555, 361.90564, 361.90561, 361.90524, 361.90524, 361.90558, 361.90564, 361.90567, 361.90549, 361.90564, 361.9054, 361.90546, 361.90564, 361.90561, 361.90552, 361.90527, 361.90546, 361.90576, 361.90543, 361.90536, 361.90533, 361.90567, 361.90573, 361.90543, 361.90604, 361.9054, 361.90543, 361.90588, 361.90555, 361.90573, 361.9053, 361.90576, 361.90594, 361.90576, 361.90585, 361.90573, 361.90552, 361.90546, 361.90564, 361.90561, 361.90576, 361.90512]	935
52.45331	24842.90234	60982.75	3	361.91611	52.45331	52.46841	0	0	18901	22	[0, 1, 2]	[24842.90234, 19721.7832, 16418.06445]	[361.91589, 361.9166, 361.91592]	-1
52.45331	17218.69922	29747.20312	2	361.95151	52.45331	52.45944	0	0	18901	23	[0, 1]	[17218.69922, 12528.50391]	[361.95071, 361.95258]	-1
52.45331	58366.88672	184492.03125	5	361.97452	52.45331	52.48818	0	0	18901	24	[0, 1, 2, 3, 4]	[58366.88672, 55478.41406, 25295.67188, 21828.29883, 23522.77148]	[361.97479, 361.97421, 361.97592, 361.97409, 361.97324]	566
52.79515	112691.23438	4167758.75	62	362.01514	52.45331	52.98166	0	0	19031	25	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61]	[47518.125, 60392.87891, 47818.46094, 69562.75, 28982.37109, 79136, 77278.08594, 41199.48828, 23696.01758, 27174.83008, 61359.99609, 57952.69922, 61042.39062, 59507.90625, 29723.22266, 79265.55469, 69169.48438, 60231.87109, 50339.74219, 53172.84375, 76882.38281, 72812.10156, 40606.08984, 81431.34375, 41065.73047, 92402.70312, 102432.55469, 61072.55469, 60870.44531, 86016.14844, 72238.625, 78355.60938, 55740.04297, 102602.29688, 101535.63281, 62144.33984, 66184.85156, 87094.72656, 68593.47656, 112691.23438, 59511.64062, 68732.89062, 91015.03906, 49718.52344, 84302.39844, 80086.92969, 65756.59375, 73230.29688, 75732.91406, 107969.32812, 78390.07031, 103367.47656, 73141.07812, 39220.60938, 59175.22266, 77491.23438, 56836.91797, 93410.60938, 51007.99219, 54479.30078, 55058.59375, 62825.37891]	[362.01508, 362.01532, 362.01535, 362.01511, 362.01462, 362.01553, 362.01523, 362.01471, 362.01532, 362.01553, 362.01523, 362.01495, 362.01495, 362.01456, 362.01474, 362.01526, 362.01511, 362.01437, 362.01535, 362.01538, 362.01532, 362.01532, 362.0145, 362.01505, 362.01529, 362.01495, 362.01581, 362.0148, 362.01501, 362.01489, 362.01511, 362.01508, 362.01483, 362.01505, 362.0148, 362.0148, 362.01501, 362.01599, 362.01486, 362.01556, 362.01508, 362.01556, 362.01508, 362.01529, 362.0155, 362.01584, 362.01465, 362.01523, 362.01471, 362.01514, 362.01489, 362.01511, 362.01492, 362.01477, 362.01474, 362.01505, 362.0152, 362.01538, 362.01505, 362.01492, 362.01566, 362.01526]	-1
53.10174	97085.5	1620008.875	26	362.01508	52.992	53.17936	0	0	19145	26	[62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87]	[49808.66406, 53224.73828, 67116.75, 56005.92969, 92832.67188, 79448.86719, 57114.26953, 66759.14062, 55669.88281, 46246.90234, 70103.28125, 64002.77734, 94789.84375, 66919.11719, 97085.5, 51844.87109, 77934.09375, 66814.36719, 52586.08984, 64497.65234, 80821.48438, 57988.01562, 58379.61328, 49677.94531, 25654.69141, 16681.54883]	[362.01532, 362.01459, 362.01535, 362.01501, 362.0152, 362.01471, 362.01459, 362.01495, 362.01541, 362.01523, 362.01538, 362.01547, 362.01544, 362.01511, 362.01489, 362.01508, 362.01553, 362.01505, 362.01505, 362.01517, 362.01459, 362.01492, 362.01526, 362.01511, 362.01498, 362.01566]	1225
53.28849	90075.07812	980660.75	16	362.01501	53.18824	53.30325	0	0	19208	27	[88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103]	[31591.11328, 56988.33203, 53139.0625, 74291.47656, 86089.38281, 76712.92188, 86711.92969, 55730.85156, 68604.57031, 71342.82812, 72531.88281, 45689.19141, 66117.625, 90075.07812, 30325.9043, 14718.6875]	[362.01474, 362.01508, 362.01495, 362.01474, 362.01486, 362.01483, 362.01544, 362.01526, 362.0155, 362.01498, 362.01413, 362.01486, 362.01575, 362.01517, 362.01529, 362.0134]	1206
52.48153	42765.78125	97035.95312	4	362.0278	52.45331	52.48153	0	0	18913	28	[0, 1, 2, 3]	[15144.66016, 24702.73633, 14422.77344, 42765.78125]	[362.02615, 362.02689, 362.02744, 362.02902]	-1
52.45331	54110.9375	73072.33594	2	362.04898	52.45331	52.45944	0	0	18901	29	[0, 1]	[54110.9375, 18961.39648]	[362.04886, 362.04935]	-1
52.70083	138264.15625	3466404.25	38	362.08487	52.45331	52.77719	0	0	18991	30	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	[74915.70312, 73382.14844, 92406.86719, 95366.97656, 97589.17188, 121320.9375, 120652.98438, 64486.39453, 77502.03906, 41864.91797, 101714.875, 95216.73438, 93521.42188, 121835.36719, 99368.09375, 88973.88281, 60851.80469, 108642.61719, 101233.95312, 107744.64062, 55313.67969, 115821.00781, 80503.67188, 106601.23438, 75870.38281, 84839.14062, 90328.4375, 91342.77344, 74368.04688, 138264.15625, 113202.75, 72187.94531, 90812.65625, 134332.54688, 78447.64844, 47273.30469, 94610.21094, 83692.69531]	[362.08521, 362.08511, 362.08505, 362.08572, 362.08514, 362.08469, 362.08511, 362.0849, 362.08505, 362.08542, 362.08469, 362.08453, 362.08505, 362.08514, 362.08517, 362.08475, 362.08514, 362.08493, 362.08435, 362.08505, 362.08502, 362.08527, 362.0845, 362.08466, 362.08548, 362.08499, 362.08469, 362.08493, 362.08511, 362.08453, 362.08478, 362.08502, 362.08383, 362.08417, 362.08527, 362.08459, 362.08456, 362.0845]	-1
53.0379	141496.15625	6428700.5	79	362.0849	52.78476	53.41626	0	0	19124	31	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]	[75249.11719, 19425.04883, 74782.05469, 87402.38281, 94116.67969, 77244.61719, 56121.92578, 61670.70312, 87083.39062, 66830.21094, 93126.78125, 86167.5625, 68357.77344, 106534.55469, 112188.19531, 94474.55469, 95317.91406, 113255.89844, 91936.99219, 77846.70312, 91650.03906, 70661.48438, 126303.8125, 50482.32422, 66853.15625, 68684.54688, 94770.59375, 85980.36719, 80085.91406, 141496.15625, 73666.72656, 79892.96094, 57064.66797, 42304.63281, 96346.24219, 60024.96094, 100804.71875, 62588.32812, 81512.64062, 62939.08594, 97519.22656, 66296.40625, 70390.89062, 106411.44531, 78899.50781, 65394.47656, 82619.76562, 69316.70312, 73983.54688, 96922.57031, 87994.86719, 96135.125, 73670.55469, 87423.625, 103712.50781, 75129.29688, 80263.21875, 101628.69531, 52790.18359, 102206.27344, 126297.14844, 54910.42188, 57453.78906, 100316.97656, 69358.00781, 66671.72656, 97069.85938, 96724.64844, 63657.12109, 45128.11328, 88379.45312, 65065.26562, 70641.02344, 118156.89062, 59170.60156, 117407.8125, 84652.375, 63775.31641, 81908.28906]	[362.08493, 362.08524, 362.08505, 362.08472, 362.08408, 362.08453, 362.08456, 362.08508, 362.08514, 362.08481, 362.08435, 362.0845, 362.08484, 362.08377, 362.08435, 362.08484, 362.0849, 362.08417, 362.08505, 362.08511, 362.08505, 362.08493, 362.08493, 362.08438, 362.08456, 362.08505, 362.08459, 362.08484, 362.08484, 362.08484, 362.08478, 362.08484, 362.08499, 362.08502, 362.08533, 362.08484, 362.08459, 362.08505, 362.08539, 362.08493, 362.08438, 362.08493, 362.08484, 362.08521, 362.08511, 362.08493, 362.08514, 362.08472, 362.08508, 362.0849, 362.08505, 362.08545, 362.08496, 362.08505, 362.0853, 362.08511, 362.08459, 362.08517, 362.08463, 362.08478, 362.08514, 362.08469, 362.08521, 362.08517, 362.08456, 362.08508, 362.08514, 362.08487, 362.08487, 362.08484, 362.08478, 362.08499, 362.08496, 362.08551, 362.08478, 362.0856, 362.08499, 362.08511, 362.08499]	-1
52.48818	89608.96875	1075890.5	21	362.13913	52.45331	52.621	0	0	18915	32	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]	[42026.375, 35974.09375, 56767.38281, 63937.64453, 89608.96875, 28528.64062, 54912.82031, 22937.30273, 55577.57422, 33958.09766, 66865.96875, 86189.10156, 58507.19531, 31565.95508, 51382.10156, 51235.17188, 47302.21484, 73987.85938, 48815.0625, 19937.66602, 55873.29297]	[362.13925, 362.13882, 362.13907, 362.13931, 362.13898, 362.13889, 362.13901, 362.13904, 362.1394, 362.13892, 362.13876, 362.13907, 362.1394, 362.13907, 362.13928, 362.13922, 362.13928, 362.13922, 362.13916, 362.13895, 362.13895]	-1
52.77719	92144.72656	1070216.125	21	362.13925	52.62862	52.81844	0	0	19023	33	[21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	[19172.54492, 51476.28516, 32678.98828, 55401.625, 53632.875, 53864.89844, 76988.65625, 74733.83594, 72042.23438, 78747.95312, 41335.80469, 60187.42578, 61547.43359, 22191.93945, 51162.66406, 23259.65039, 92144.72656, 57275.76562, 18720.31445, 26551.95898, 47098.5625]	[362.13934, 362.13953, 362.13971, 362.13943, 362.1391, 362.13898, 362.13925, 362.13928, 362.13913, 362.13916, 362.13947, 362.13931, 362.13904, 362.13977, 362.13919, 362.13925, 362.13922, 362.13889, 362.13916, 362.13934, 362.13876]	-1
52.92554	86814.4375	1388222.625	30	362.1391	52.82727	53.06523	0	0	19082	34	[42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71]	[31405.08203, 38591.1875, 31219.88086, 40008.62891, 32405.08789, 48233.30469, 50788.79297, 43377.48047, 29821.32031, 56046.72656, 50962.84766, 71491.97656, 86814.4375, 42390.28125, 71993.21094, 25340.65234, 31322.79102, 41808.98828, 43735.68359, 57068.67969, 48845.02344, 41017.82812, 55045.52344, 55891.04688, 13106.42285, 57456.375, 83081.07031, 25418.83984, 39078.58203, 44454.88281]	[362.13873, 362.13901, 362.13913, 362.13913, 362.13928, 362.13965, 362.13931, 362.13864, 362.13892, 362.13846, 362.1394, 362.13904, 362.1391, 362.13895, 362.1391, 362.13913, 362.13919, 362.13907, 362.13861, 362.13922, 362.13943, 362.13867, 362.1391, 362.13943, 362.13947, 362.13885, 362.13901, 362.1391, 362.1394, 362.13934]	-1
53.1127	108798.55469	677276.3125	13	362.13907	53.07027	53.15384	0	0	19147	35	[72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]	[51600.21094, 24967.35352, 51978.74219, 33051.33594, 52209.625, 62804.57031, 108798.55469, 13506.5, 58796.69141, 72955.00781, 32336.23828, 45522.37109, 68749.08594]	[362.13907, 362.13931, 362.13916, 362.13913, 362.13907, 362.13956, 362.13876, 362.13916, 362.13925, 362.13898, 362.13916, 362.13898, 362.1387]	-1
53.25744	95360.53125	1835557.75	32	362.13907	53.16146	53.41626	0	0	19197	36	[85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]	[44817.76953, 22706.3125, 53870.80078, 20041.375, 68811.91406, 54369.39062, 85290.69531, 49647.31641, 54818.77734, 61808.16406, 74538.13281, 78050.07031, 95360.53125, 61536.39453, 43299.91016, 36335.78906, 78844.22656, 53294.66016, 25922.99609, 79933.10156, 77748.44531, 64704.91406, 82891.42188, 77661.5625, 31917.50195, 46967.35938, 74875.35938, 21876.21094, 30557.51953, 53447.07812, 55258.09375, 74353.6875]	[362.13904, 362.13916, 362.13858, 362.1391, 362.13916, 362.13861, 362.13904, 362.13943, 362.13922, 362.13907, 362.13928, 362.13931, 362.13898, 362.13928, 362.1395, 362.13959, 362.13879, 362.13922, 362.13879, 362.13922, 362.13913, 362.13947, 362.13916, 362.13901, 362.13928, 362.13907, 362.13907, 362.13922, 362.13919, 362.13904, 362.13892, 362.13937]	-1
52.45331	22799.39258	34454.39453	2	362.29062	52.45331	52.45944	0	0	18901	37	[0, 1]	[22799.39258, 11655.00195]	[362.29056, 362.2908]	-1
52.65658	174723.6875	4108747	36	362.40591	52.45331	52.75836	0	0	18974	38	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]	[90767.17969, 93997.28125, 115593.69531, 65284.30859, 147676.53125, 121911.82031, 106424.625, 71716.74219, 100805.78125, 55367.02734, 101275.14844, 134516.60938, 112308.61719, 119648.94531, 116101.11719, 116961.16406, 85380.76562, 126674.52344, 91091.21875, 130399.39062, 110703.97656, 118175.1875, 135021.98438, 138562.32812, 174723.6875, 148938.10938, 122153.8125, 139544.3125, 78502.5, 156154.9375, 127779.01562, 106578.19531, 122415.9375, 125587.17969, 108175.77344, 91827.5]	[362.40591, 362.40546, 362.40591, 362.40619, 362.40613, 362.40579, 362.40585, 362.40503, 362.40601, 362.40546, 362.40625, 362.40601, 362.40585, 362.40585, 362.40524, 362.40582, 362.40598, 362.40616, 362.40573, 362.40604, 362.40616, 362.40601, 362.40598, 362.40546, 362.40591, 362.40564, 362.40631, 362.40546, 362.40579, 362.40567, 362.40576, 362.40594, 362.40582, 362.40613, 362.40619, 362.4061]	689
53.09276	221508.67188	8615553	74	362.40598	52.77126	53.36084	0	0	19141	39	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109]	[122540.07812, 102892.35156, 117425.95312, 41325.80859, 174144.1875, 121922.625, 111046.38281, 105032.83594, 132473.59375, 87783.29688, 155913.6875, 158058.5, 149357.42188, 131788.3125, 93879.44531, 96484.34375, 116886.92188, 114400.625, 116266.40625, 129066.70312, 78974.20312, 86486.375, 131604.75, 101819.53125, 141301.57812, 86920.25781, 128144.9375, 128430.90625, 110406.82812, 127149.54688, 125217.51562, 62876.97266, 125487.58594, 126800.03906, 72383.55469, 92988, 156612.26562, 112342.88281, 79253.84375, 221508.67188, 106672.51562, 96943.03125, 162781.14062, 131649.375, 140270.9375, 131806.4375, 130825.9375, 61297.94922, 149668.01562, 93938.14844, 99879.15625, 156472.20312, 159621.9375, 123307.76562, 120593.67969, 87424.75781, 109774.32812, 125437.79688, 115658.25781, 151491.3125, 128529.14844, 134134.17188, 58774.00781, 88287.53906, 99677.03125, 132296.3125, 130175.08594, 97850.26562, 124779.30469, 125508.32031, 85931.79688, 82557.28906, 106509.42969, 89627.64844]	[362.40567, 362.40594, 362.40671, 362.40604, 362.40622, 362.40543, 362.40579, 362.40619, 362.40631, 362.40573, 362.40616, 362.40622, 362.40567, 362.40619, 362.40515, 362.40619, 362.40625, 362.40591, 362.40594, 362.40604, 362.40573, 362.40533, 362.40564, 362.40579, 362.40622, 362.40625, 362.40628, 362.40601, 362.4061, 362.40665, 362.40594, 362.40659, 362.40613, 362.4057, 362.40628, 362.40637, 362.40573, 362.40613, 362.40616, 362.40607, 362.40637, 362.40598, 362.40576, 362.40594, 362.40585, 362.40588, 362.40573, 362.40619, 362.40588, 362.40598, 362.40604, 362.40588, 362.40561, 362.40677, 362.40604, 362.40601, 362.40588, 362.40613, 362.40607, 362.40631, 362.40576, 362.40579, 362.40573, 362.40665, 362.40533, 362.4061, 362.40573, 362.40594, 362.4061, 362.40588, 362.40607, 362.40585, 362.40628, 362.40604]	935
53.3955	167373.51562	840420.0625	7	362.40598	53.36751	53.41626	0	0	19250	40	[110, 111, 112, 113, 114, 115, 116]	[89150.42969, 106393.24219, 69417.42969, 167373.51562, 165241.15625, 120460.10938, 122384.17188]	[362.40576, 362.40637, 362.4057, 362.40576, 362.4064, 362.40604, 362.40561]	-1
52.58212	111588.5	2093903.5	34	362.90488	52.45331	52.74168	0	0	18948	41	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]	[75261.86719, 18728.57617, 44471.05469, 48023.0625, 49906.90625, 58850.50781, 73644.21875, 46841.92969, 96236.08594, 47063.66016, 55878.56641, 26243.2793, 60211.35938, 46684.36719, 53987.08984, 111588.5, 44797.97266, 70541.21094, 59544.55859, 94091.96094, 48639.04297, 56151.10547, 96736.78125, 62009.40234, 83858.74219, 57596.01953, 81673.44531, 50135.51172, 60237.57812, 87892.53125, 104915.89844, 19959.08789, 27238.73828, 74262.9375]	[362.90518, 362.90546, 362.90536, 362.9054, 362.90552, 362.90475, 362.90469, 362.90509, 362.90536, 362.90485, 362.90546, 362.90503, 362.90445, 362.90445, 362.90488, 362.90421, 362.90512, 362.90475, 362.90503, 362.90503, 362.90466, 362.90491, 362.90506, 362.90436, 362.90518, 362.90463, 362.90482, 362.90512, 362.90488, 362.90451, 362.905, 362.90506, 362.90506, 362.9043]	-1
52.90324	104893.1875	1111112	19	362.90488	52.74671	52.90917	0	0	19075	42	[34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	[50691.06641, 26789.07617, 85001.07031, 24565.9043, 65565.625, 16496.24023, 29714.60547, 29820.56836, 61320.76172, 74603.33594, 65826.03906, 45308.48047, 75874.34375, 58274.6875, 73534.19531, 55379.42578, 87426.07812, 104893.1875, 80027.3125]	[362.9053, 362.90503, 362.90408, 362.90558, 362.90479, 362.90503, 362.90488, 362.90527, 362.90479, 362.90479, 362.9043, 362.90485, 362.90573, 362.90607, 362.90475, 362.90485, 362.90549, 362.90451, 362.90417]	-1
52.45944	10449.70898	18704.83594	2	362.93677	52.45331	52.45944	0	0	18902	43	[0, 1]	[8255.12598, 10449.70898]	[362.93683, 362.93674]	-1
52.48818	59494.96094	271338.78125	10	362.9472	52.45331	52.52826	0	0	18915	44	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[18802.57031, 10717.20508, 10775.08301, 37930.04688, 59494.96094, 29338.41211, 48944.51172, 16744.94141, 22577.29492, 16013.75586]	[362.9473, 362.94745, 362.94681, 362.94687, 362.94724, 362.94656, 362.9472, 362.94708, 362.948, 362.94781]	-1
52.46841	45000.0625	145081.4375	4	362.96921	52.45331	52.48153	0	0	18906	45	[0, 1, 2, 3]	[41457.23047, 15872.85352, 45000.0625, 42751.28906]	[362.96942, 362.9689, 362.96915, 362.96921]	-1
52.45944	16729.46094	27139.26172	2	362.97684	52.45331	52.45944	0	0	18902	46	[0, 1]	[10409.80176, 16729.46094]	[362.97739, 362.97644]	566
52.48818	44119.93359	124409.32812	6	363.02841	52.45331	52.4941	0	0	18915	47	[0, 1, 2, 3, 4, 5]	[16269.41211, 11515.2207, 17239.77344, 15065.21484, 44119.93359, 20199.77148]	[363.02777, 363.02798, 363.02841, 363.02835, 363.02911, 363.02777]	-1
52.48818	70180.60938	298538.03125	7	363.04581	52.45331	52.50173	0	0	18915	48	[0, 1, 2, 3, 4, 5, 6]	[44031.32031, 61126.78125, 16524.88477, 41745.85938, 70180.60938, 35489.3125, 29439.27148]	[363.04553, 363.04611, 363.04572, 363.04541, 363.04459, 363.04654, 363.04785]	574
52.50173	60920.56641	281576.84375	8	363.07758	52.45331	52.50758	0	0	18919	49	[0, 1, 2, 3, 4, 5, 6, 7]	[39302.9375, 19892.80078, 47299.97266, 48254.9375, 24688.83984, 26250.60352, 60920.56641, 14966.14648]	[363.07806, 363.07764, 363.07758, 363.07806, 363.07672, 363.0769, 363.07764, 363.07733]	-1
52.46841	13461.58398	35094.24219	3	363.09525	52.45331	52.46841	0	0	18906	50	[0, 1, 2]	[12786.98535, 8845.66992, 13461.58398]	[363.09503, 363.09448, 363.09607]	875
52.48153	15828.4043	71156.75	5	363.405	52.45331	52.48818	0	0	18913	51	[0, 1, 2, 3, 4]	[14851.02734, 14877.27734, 14217.21875, 15828.4043, 11382.81641]	[363.40402, 363.40594, 363.40384, 363.40485, 363.40692]	-1
52.45944	16096.77148	41001.79688	3	363.90234	52.45331	52.46841	0	0	18902	52	[0, 1, 2]	[14287.40234, 16096.77148, 10617.625]	[363.9025, 363.9028, 363.90131]	-1
52.45331	34903.16797	48433.51562	2	363.97687	52.45331	52.45944	0	0	18901	53	[0, 1]	[34903.16797, 13530.34863]	[363.97681, 363.97708]	-1
52.4941	69609.625	721507.75	17	363.99374	52.45331	52.58808	0	0	18916	54	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]	[49716.25391, 37988.14062, 34973.59375, 38947.42578, 60669.98828, 69609.625, 18212.58203, 35286.75, 44976.82422, 18754.19336, 54412.875, 26560.90234, 41457.74219, 57955.69922, 57905.49219, 53885.62109, 20194.05664]	[363.99371, 363.99307, 363.99454, 363.99371, 363.9942, 363.99362, 363.99454, 363.99365, 363.99323, 363.99472, 363.99319, 363.99387, 363.99374, 363.99359, 363.99359, 363.99414, 363.99411]	-1
52.62862	69903.91406	791473.75	22	363.9939	52.59703	52.78476	0	0	18964	55	[17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]	[20959.23633, 25100.11523, 16082.29785, 23456.5957, 69903.91406, 39866.11328, 28658.79297, 19645.5625, 26158.95508, 60297.85547, 21234.93945, 60303.16016, 59993.05469, 24582.07422, 63404.40625, 26236.60938, 46937.39453, 18308.22266, 20328.45117, 49404.10156, 14535.18262, 56076.67578]	[363.99396, 363.99429, 363.99423, 363.99451, 363.99353, 363.99417, 363.99466, 363.99326, 363.99426, 363.99332, 363.99435, 363.99417, 363.99405, 363.99362, 363.99347, 363.99365, 363.99399, 363.99463, 363.99399, 363.99411, 363.99417, 363.99393]	-1
52.4941	20624.15039	136462.90625	9	364.04697	52.45331	52.51793	0	0	18916	56	[0, 1, 2, 3, 4, 5, 6, 7, 8]	[12135.26367, 13352.61035, 19543.26953, 15234.6084, 15823.20312, 20624.15039, 15578.07715, 13084.83984, 11086.89453]	[364.04712, 364.04733, 364.04654, 364.04688, 364.04688, 364.04675, 364.04727, 364.04724, 364.04678]	574
52.77719	118490.45312	3511431.5	43	364.06439	52.45331	52.82727	0	0	19023	57	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]	[73640.97656, 64862.27344, 56324.34766, 71526.07812, 62702.85547, 98323.5625, 101818.96094, 56073.25, 65228.73438, 43058.59766, 85266.57812, 92353.28906, 48585.00781, 110740.00781, 108764.94531, 89628.9375, 70844.77344, 90232.03906, 96810.60156, 62722.80078, 95205.03906, 95654.9375, 82941.8125, 65887.08594, 78969.10938, 82415.08594, 117062.69531, 76069, 85446.75, 110680.21875, 107084.09375, 72392.83594, 25141.35938, 104200.89844, 60778.04297, 66238.02344, 91484.51562, 118490.45312, 92436.125, 19779.45898, 94773.02344, 115347.67969, 103444.72656]	[364.0647, 364.06467, 364.06409, 364.06442, 364.064, 364.0647, 364.06482, 364.06412, 364.06403, 364.06427, 364.06464, 364.06409, 364.06375, 364.06494, 364.06454, 364.06467, 364.06433, 364.06427, 364.06479, 364.06467, 364.06491, 364.064, 364.06482, 364.06439, 364.06396, 364.0643, 364.06378, 364.06519, 364.06458, 364.06277, 364.06412, 364.06458, 364.06433, 364.06448, 364.06479, 364.06396, 364.06412, 364.06433, 364.0647, 364.06381, 364.06409, 364.06464, 364.06357]	-1
52.92554	113516.74219	1561635.5	20	364.0643	52.83323	52.992	0	0	19082	58	[43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62]	[46242.35938, 56758.58594, 53251.71094, 61334.89844, 89385.1875, 83691.34375, 106250.26562, 64227.37109, 100257.1875, 66848.35156, 102374.52344, 113516.74219, 80671.96875, 79027.30469, 68593.10938, 93964.25, 88623.21875, 63935.91016, 73485.34375, 69195.89062]	[364.06418, 364.06387, 364.06482, 364.06491, 364.06403, 364.06409, 364.06415, 364.06418, 364.06497, 364.06427, 364.06445, 364.06439, 364.06381, 364.06409, 364.06415, 364.06454, 364.06503, 364.06445, 364.06403, 364.06396]	-1
